Date,Open,High,Low,Close,Adj Close,Volume
2011-05-05,8.600000,8.620000,8.315000,8.426000,4.172508,40078729
2011-05-06,8.391000,8.469000,8.326000,8.439000,4.178946,53344816
2011-05-09,8.340000,8.340000,8.145000,8.185000,4.053165,39582882
2011-05-10,8.175000,8.300000,8.075000,8.246000,4.083374,32011611
2011-05-11,8.290000,8.379000,8.151000,8.276000,4.098228,20711933
2011-05-12,8.158000,8.230000,8.096000,8.200000,4.060593,27307357
2011-05-13,8.249000,8.250000,8.000000,8.042000,3.982352,44980289
2011-05-16,7.950000,8.127000,7.890000,8.094000,4.008102,38845470
2011-05-17,8.092000,8.200000,7.950000,8.061000,3.991762,33637581
2011-05-18,8.147000,8.180000,8.024000,8.132000,4.026920,28955994
2011-05-19,8.133000,8.200000,8.035000,8.092000,4.007113,33901087
2011-05-20,8.120000,8.197000,7.885000,7.939000,3.931348,49860576
2011-05-23,7.770000,7.810000,7.725000,7.746000,3.835777,40254323
2011-05-24,7.755000,7.840000,7.705000,7.745000,3.835281,28329429
2011-05-25,7.700000,7.888000,7.670000,7.823000,3.873905,41390773
2011-05-26,7.885000,8.020000,7.766000,7.837000,3.880838,36973451
2011-05-27,7.946000,7.990000,7.815000,7.880000,3.902131,31054222
2011-05-30,7.855000,7.895000,7.820000,7.867000,3.895693,18958095
2011-05-31,7.966000,8.145000,7.950000,8.115000,4.018502,41811848
2011-06-01,8.163000,8.190000,7.930000,7.956000,3.939766,30948645
2011-06-02,7.886000,8.052000,7.825000,7.925000,3.924415,26941718
2011-06-03,7.935000,8.038000,7.780000,8.033000,3.977896,34445877
2011-06-06,8.045000,8.045000,7.795000,7.818000,3.871430,31618948
2011-06-07,7.810000,7.875000,7.771000,7.830000,3.877372,22965591
2011-06-08,7.795000,7.828000,7.704000,7.743000,3.834290,23848321
2011-06-09,7.736000,7.800000,7.661000,7.750000,3.837756,22496647
2011-06-10,7.750000,7.777000,7.540000,7.565000,3.746145,40719096
2011-06-13,7.570000,7.638000,7.533000,7.555000,3.741193,16951567
2011-06-14,7.620000,7.750000,7.620000,7.732000,3.828843,51004670
2011-06-15,7.695000,7.695000,7.500000,7.500000,3.713957,51995534
2011-06-16,7.470000,7.530000,7.335000,7.525000,3.726338,54093946
2011-06-17,7.460000,7.950000,7.420000,7.942000,3.932834,136339837
2011-06-20,7.788000,7.870000,7.683000,7.831000,3.877867,127182141
2011-06-21,7.880000,8.037000,7.861000,8.037000,3.979877,48319775
2011-06-22,8.046000,8.060000,7.935000,8.003000,3.963040,28368140
2011-06-23,7.883000,7.910000,7.509000,7.566000,3.746639,76051677
2011-06-24,7.731000,7.770000,7.420000,7.485000,3.706530,109979816
2011-06-27,7.470000,7.645000,7.463000,7.599000,3.762981,90576716
2011-06-28,7.649000,7.795000,7.557000,7.720000,3.822900,52132351
2011-06-29,7.809000,8.000000,7.779000,7.895000,3.909559,83657247
2011-06-30,7.973000,8.090000,7.871000,8.090000,4.006123,80253714
2011-07-01,8.049000,8.377000,8.040000,8.342000,4.130911,297667590
2011-07-04,8.340000,8.360000,8.169000,8.271000,4.095753,324776571
2011-07-05,8.269000,8.288000,8.103000,8.135000,4.028405,42332743
2011-07-06,8.046000,8.046000,7.830000,7.931000,3.927386,75367875
2011-07-07,7.973000,8.164000,7.819000,7.910000,3.916987,53725871
2011-07-08,7.851000,7.900000,7.460000,7.520000,3.771543,150684951
2011-07-11,7.456000,7.460000,7.111000,7.215000,3.618573,99917957
2011-07-12,7.078000,7.410000,6.910000,7.267000,3.644654,95417295
2011-07-13,7.213000,7.364000,7.110000,7.290000,3.656188,63356662
2011-07-14,7.190000,7.380000,7.116000,7.311000,3.666722,68478219
2011-07-15,7.234000,7.299000,7.136000,7.197000,3.609546,110418242
2011-07-18,7.194000,7.289000,7.010000,7.029000,3.525289,77128826
2011-07-19,7.062000,7.271000,7.023000,7.105000,3.563405,68705742
2011-07-20,7.222000,7.435000,7.161000,7.415000,3.718880,76002579
2011-07-21,7.400000,7.875000,7.304000,7.826000,3.925013,123467234
2011-07-22,7.868000,8.064000,7.663000,7.750000,3.886895,100416619
2011-07-25,7.610000,7.659000,7.430000,7.480000,3.751481,147860580
2011-07-26,7.480000,7.559000,7.320000,7.460000,3.741450,35582170
2011-07-27,7.364000,7.390000,7.155000,7.247000,3.634624,45665078
2011-07-28,7.170000,7.397000,7.150000,7.372000,3.697315,45507623
2011-07-29,7.196000,7.368000,7.135000,7.349000,3.685780,46182268
2011-08-01,7.454000,7.500000,7.000000,7.000000,3.510744,56384823
2011-08-02,7.000000,7.070000,6.803000,6.803000,3.411942,75003154
2011-08-03,6.750000,7.000000,6.660000,6.747000,3.383856,52490844
2011-08-04,6.920000,6.929000,6.445000,6.469000,3.244429,56286836
2011-08-05,6.293000,6.800000,6.270000,6.490000,3.254961,84914529
2011-08-08,6.607000,6.930000,6.345000,6.375000,3.197285,87727851
2011-08-09,6.430000,6.605000,6.074000,6.311000,3.165187,71047660
2011-08-10,6.556000,6.556000,5.790000,5.817000,2.917428,92964154
2011-08-11,6.030000,6.130000,5.520000,6.053000,3.035791,98901342
2011-08-12,6.100000,6.430000,5.801000,6.430000,3.224869,65400237
2011-08-15,6.490000,6.510000,6.321000,6.504000,3.261982,16304751
2011-08-16,6.480000,6.499000,6.321000,6.497000,3.258472,33597618
2011-08-17,6.433000,6.585000,6.351000,6.475000,3.247438,28683563
2011-08-18,6.361000,6.418000,5.950000,6.102000,3.060366,53622838
2011-08-19,6.064000,6.099000,5.863000,5.971000,2.994664,51616677
2011-08-22,5.918000,6.074000,5.900000,6.040000,3.029270,39796998
2011-08-23,6.110000,6.150000,5.900000,5.979000,2.998677,34493732
2011-08-24,6.039000,6.073000,5.912000,6.043000,3.030775,26165286
2011-08-25,6.114000,6.150000,5.930000,6.000000,3.009210,28699800
2011-08-26,6.069000,6.071000,5.764000,5.900000,2.959055,28489304
2011-08-29,5.980000,6.075000,5.913000,6.075000,3.046824,25760576
2011-08-30,6.180000,6.185000,6.035000,6.092000,3.055350,18916832
2011-08-31,6.092000,6.338000,5.982000,6.338000,3.178728,34904119
2011-09-01,6.380000,6.430000,6.227000,6.360000,3.189762,26959916
2011-09-02,6.241000,6.252000,5.980000,6.040000,3.029270,24815565
2011-09-05,5.860000,5.925000,5.640000,5.690000,2.853734,34870572
2011-09-06,5.630000,5.770000,5.500000,5.595000,2.806087,68744357
2011-09-07,5.763000,5.779000,5.585000,5.720000,2.868780,49599423
2011-09-08,5.760000,5.915000,5.684000,5.819000,2.918432,32310798
2011-09-09,5.780000,5.800000,5.434000,5.434000,2.725340,43189903
2011-09-12,5.304000,5.351000,5.101000,5.144000,2.579895,92021630
2011-09-13,5.250000,5.401000,5.032000,5.401000,2.708789,50913083
2011-09-14,5.300000,5.604000,5.300000,5.551000,2.784020,59100126
2011-09-15,5.630000,5.919000,5.551000,5.850000,2.933979,73014303
2011-09-16,5.990000,6.005000,5.766000,5.950000,2.984133,90098950
2011-09-19,5.700000,5.870000,5.695000,5.781000,2.899373,73558090
2011-09-20,5.724000,5.902000,5.713000,5.902000,2.960059,42085751
2011-09-21,5.920000,5.940000,5.650000,5.700000,2.858748,73436932
2011-09-22,5.500000,5.593000,5.354000,5.389000,2.702771,77934350
2011-09-23,5.485000,5.680000,5.285000,5.675000,2.846211,102372030
2011-09-26,5.550000,5.958000,5.530000,5.891000,2.954541,83742270
2011-09-27,6.049000,6.295000,6.000000,6.238000,3.128574,54400366
2011-09-28,6.146000,6.310000,6.080000,6.159000,3.088953,36996559
2011-09-29,6.100000,6.371000,6.088000,6.290000,3.154654,49658108
2011-09-30,6.200000,6.250000,6.071000,6.180000,3.149558,63400351
2011-10-03,6.019000,6.053000,5.915000,5.960000,3.037437,40032852
2011-10-04,5.891000,5.955000,5.715000,5.897000,3.005330,87169621
2011-10-05,6.060000,6.176000,5.960000,6.176000,3.147520,96854140
2011-10-06,6.219000,6.365000,6.177000,6.348000,3.235176,62703360
2011-10-07,6.350000,6.530000,6.307000,6.450000,3.287159,103010737
2011-10-10,6.450000,6.520000,6.376000,6.520000,3.322834,70602956
2011-10-11,6.511000,6.518000,6.366000,6.450000,3.287159,33449398
2011-10-12,6.375000,6.749000,6.321000,6.706000,3.417627,47929952
2011-10-13,6.700000,6.740000,6.381000,6.499000,3.312132,103947111
2011-10-14,6.535000,6.549000,6.310000,6.455000,3.289708,32190755
2011-10-17,6.500000,6.570000,6.323000,6.370000,3.246389,30780319
2011-10-18,6.280000,6.340000,6.195000,6.310000,3.215810,29865715
2011-10-19,6.389000,6.460000,6.320000,6.454000,3.289198,36467484
2011-10-20,6.352000,6.418000,6.042000,6.136000,3.127134,54768839
2011-10-21,6.184000,6.325000,6.160000,6.290000,3.205618,74734803
2011-10-24,6.380000,6.430000,6.255000,6.400000,3.261678,31021495
2011-10-25,6.390000,6.425000,6.216000,6.310000,3.215810,45242356
2011-10-26,6.280000,6.360000,6.180000,6.228000,3.174021,33237352
2011-10-27,6.445000,6.890000,6.376000,6.864000,3.498149,65409488
2011-10-28,6.840000,6.995000,6.817000,6.926000,3.529748,60145039
2011-10-31,6.801000,6.847000,6.562000,6.562000,3.344239,32626760
2011-11-01,6.366000,6.396000,6.032000,6.300000,3.210715,63284403
2011-11-02,6.337000,6.350000,6.080000,6.165000,3.141913,31275446
2011-11-03,6.031000,6.375000,5.986000,6.299000,3.210205,36841690
2011-11-04,6.386000,6.386000,6.040000,6.125000,3.121528,29088784
2011-11-07,6.032000,6.195000,5.935000,6.069000,3.092987,28946316
2011-11-08,6.049000,6.220000,6.040000,6.080000,3.098594,27445824
2011-11-09,6.150000,6.190000,5.812000,5.920000,3.017052,39572706
2011-11-10,5.800000,6.060000,5.781000,5.891000,3.002272,37195199
2011-11-11,5.913000,6.200000,5.901000,6.172000,3.145480,31609069
2011-11-14,6.290000,6.290000,5.931000,5.972000,3.043553,25374865
2011-11-15,5.912000,5.949000,5.785000,5.800000,2.955896,46767668
2011-11-16,5.791000,5.975000,5.780000,5.903000,3.008388,26896322
2011-11-17,5.852000,5.960000,5.804000,5.890000,3.001763,25141273
2011-11-18,5.820000,5.965000,5.820000,5.922000,3.018071,44187211
2011-11-21,5.956000,5.960000,5.716000,5.716000,2.913087,30152716
2011-11-22,5.801000,5.810000,5.595000,5.608000,2.858045,29961892
2011-11-23,5.550000,5.673000,5.497000,5.497000,2.801476,39702771
2011-11-24,5.544000,5.645000,5.447000,5.522000,2.814217,33888649
2011-11-25,5.520000,5.605000,5.440000,5.603000,2.855497,29350141
2011-11-28,5.730000,5.950000,5.667000,5.950000,3.032341,53322707
2011-11-29,5.910000,5.990000,5.805000,5.928000,3.021129,38720875
2011-11-30,5.861000,6.274000,5.812000,6.274000,3.197464,65073251
2011-12-01,6.250000,6.268000,6.127000,6.220000,3.169943,28528549
2011-12-02,6.283000,6.534000,6.270000,6.452000,3.288179,48014783
2011-12-05,6.534000,6.680000,6.521000,6.629000,3.378385,36674687
2011-12-06,6.595000,6.730000,6.460000,6.710000,3.419665,26086910
2011-12-07,6.763000,6.860000,6.433000,6.576000,3.351374,39599403
2011-12-08,6.670000,6.670000,6.265000,6.370000,3.246389,33983308
2011-12-09,6.262000,6.555000,6.262000,6.520000,3.322834,51257886
2011-12-12,6.455000,6.490000,6.260000,6.264000,3.192368,28742320
2011-12-13,6.264000,6.299000,6.035000,6.120000,3.118980,87201240
2011-12-14,6.070000,6.179000,6.014000,6.014000,3.064957,58242494
2011-12-15,6.098000,6.255000,6.010000,6.158000,3.138346,69936162
2011-12-16,6.240000,6.252000,6.050000,6.150000,3.134269,143850101
2011-12-19,6.047000,6.318000,6.040000,6.200000,3.159750,124967131
2011-12-20,6.249000,6.470000,6.190000,6.470000,3.297352,31269302
2011-12-21,6.562000,6.685000,6.320000,6.450000,3.287159,45895094
2011-12-22,6.466000,6.570000,6.462000,6.541000,3.333536,24867621
2011-12-23,6.623000,6.640000,6.550000,6.596000,3.361567,9789886
2011-12-27,6.556000,6.630000,6.556000,6.590000,3.358509,13107189
2011-12-28,6.557000,6.628000,6.390000,6.395000,3.259130,19220274
2011-12-29,6.430000,6.540000,6.300000,6.540000,3.333027,26948291
2011-12-30,6.630000,6.680000,6.523000,6.680000,3.404377,53548832
2012-01-02,6.619000,6.820000,6.619000,6.795000,3.462984,37742921
2012-01-03,6.843000,6.858000,6.650000,6.835000,3.483370,335691251
2012-01-04,6.825000,6.835000,6.573000,6.634000,3.380933,167097588
2012-01-05,6.710000,6.710000,6.280000,6.300000,3.210715,44708609
2012-01-06,6.310000,6.420000,6.172000,6.229000,3.174530,46175818
2012-01-09,6.292000,6.315000,6.012000,6.060000,3.088402,60073254
2012-01-10,6.092000,6.285000,6.041000,6.285000,3.256813,169634084
2012-01-11,6.280000,6.345000,6.217000,6.284000,3.256294,81963658
2012-01-12,6.340000,6.537000,6.308000,6.331000,3.280649,63788786
2012-01-13,6.426000,6.531000,6.320000,6.399000,3.315886,36845012
2012-01-16,6.328000,6.488000,6.310000,6.443000,3.338686,44495865
2012-01-17,6.530000,6.600000,6.421000,6.530000,3.383769,128119162
2012-01-18,6.548000,6.650000,6.409000,6.440000,3.337132,63170385
2012-01-19,6.512000,6.790000,6.453000,6.750000,3.497770,47509456
2012-01-20,6.750000,6.800000,6.680000,6.761000,3.503470,50617813
2012-01-23,6.727000,6.930000,6.715000,6.851000,3.550106,34989914
2012-01-24,6.747000,6.849000,6.710000,6.830000,3.539224,73908512
2012-01-25,6.850000,6.879000,6.682000,6.799000,3.523161,35017209
2012-01-26,6.850000,6.988000,6.821000,6.968000,3.610735,39574145
2012-01-27,6.900000,6.988000,6.832000,6.899000,3.574980,35023350
2012-01-30,6.821000,6.877000,6.695000,6.736000,3.490515,27189925
2012-01-31,6.769000,6.825000,6.673000,6.674000,3.458388,34747711
2012-02-01,6.760000,6.930000,6.688000,6.891000,3.570834,35283136
2012-02-02,6.960000,7.050000,6.907000,7.050000,3.653227,34762953
2012-02-03,7.014000,7.200000,6.976000,7.192000,3.726808,49267721
2012-02-06,7.150000,7.243000,7.070000,7.221000,3.741837,25947211
2012-02-07,7.250000,7.281000,7.035000,7.255000,3.759455,28593414
2012-02-08,7.270000,7.339000,7.221000,7.221000,3.741837,42440569
2012-02-09,7.230000,7.349000,7.225000,7.295000,3.780182,36748070
2012-02-10,7.235000,7.244000,7.058000,7.140000,3.699862,26887245
2012-02-13,7.234000,7.245000,7.114000,7.140000,3.699862,23953991
2012-02-14,7.095000,7.156000,7.051000,7.124000,3.691572,40999011
2012-02-15,7.197000,7.209000,7.053000,7.090000,3.673955,23201062
2012-02-16,6.878000,6.890000,6.705000,6.800000,3.523680,71621501
2012-02-17,6.900000,6.940000,6.856000,6.900000,3.575498,82339661
2012-02-20,7.011000,7.100000,6.960000,7.100000,3.679136,32971208
2012-02-21,7.126000,7.171000,6.960000,7.070000,3.663590,38187007
2012-02-22,7.099000,7.099000,6.888000,6.888000,3.569279,33619704
2012-02-23,6.870000,6.958000,6.711000,6.771000,3.508652,39213839
2012-02-24,6.810000,6.861000,6.702000,6.774000,3.510206,23612596
2012-02-27,6.730000,6.770000,6.631000,6.759000,3.502434,30502243
2012-02-28,6.771000,6.847000,6.670000,6.750000,3.497770,30315473
2012-02-29,6.775000,6.884000,6.700000,6.729000,3.486889,43220012
2012-03-01,6.689000,6.865000,6.625000,6.810000,3.528861,35790490
2012-03-02,6.810000,6.859000,6.773000,6.814000,3.530934,34959905
2012-03-05,6.780000,6.796000,6.640000,6.694000,3.468750,26293801
2012-03-06,6.640000,6.640000,6.330000,6.331000,3.280649,53716680
2012-03-07,6.358000,6.379000,6.210000,6.305000,3.267177,73213849
2012-03-08,6.400000,6.521000,6.316000,6.520000,3.378586,53837396
2012-03-09,6.551000,6.562000,6.414000,6.456000,3.345423,60523067
2012-03-12,6.392000,6.454000,6.260000,6.299000,3.264067,36523118
2012-03-13,6.341000,6.500000,6.327000,6.493000,3.364596,51448394
2012-03-14,6.570000,6.644000,6.452000,6.502000,3.369260,82037966
2012-03-15,6.497000,6.550000,6.405000,6.550000,3.394132,66937069
2012-03-16,6.591000,6.665000,6.481000,6.665000,3.453724,159780283
2012-03-19,6.661000,6.750000,6.607000,6.748000,3.496733,84238757
2012-03-20,6.694000,6.760000,6.624000,6.680000,3.461497,39491710
2012-03-21,6.711000,6.748000,6.390000,6.485000,3.360450,79290995
2012-03-22,6.422000,6.449000,6.260000,6.313000,3.271323,67954378
2012-03-23,6.295000,6.345000,6.100000,6.241000,3.234012,65114423
2012-03-26,6.272000,6.272000,6.028000,6.153000,3.188411,50339162
2012-03-27,6.190000,6.253000,6.030000,6.060000,3.140220,79465653
2012-03-28,6.060000,6.125000,5.885000,5.926000,3.070783,59803989
2012-03-29,5.922000,6.000000,5.825000,5.855000,3.033991,97388192
2012-03-30,5.916000,6.025000,5.844000,5.967000,3.092029,101837549
2012-04-02,6.000000,6.000000,5.800000,5.974000,3.095655,125980880
2012-04-03,5.972000,6.015000,5.684000,5.704000,2.955745,68424107
2012-04-04,5.673000,5.790000,5.555000,5.610000,2.907035,101690199
2012-04-05,5.610000,5.649000,5.501000,5.603000,2.903408,53416337
2012-04-10,5.519000,5.598000,5.400000,5.400000,2.798216,82843270
2012-04-11,5.452000,5.612000,5.432000,5.604000,2.903926,63661811
2012-04-12,5.651000,5.668000,5.375000,5.504000,2.852108,59252524
2012-04-13,5.514000,5.532000,5.302000,5.332000,2.762979,107074900
2012-04-16,5.250000,5.320000,5.110000,5.153000,2.730654,68264986
2012-04-17,5.148000,5.366000,5.138000,5.346000,2.832928,79828025
2012-04-18,5.365000,5.395000,5.141000,5.182000,2.746022,72031729
2012-04-19,5.170000,5.275000,4.940000,4.948000,2.622021,74901464
2012-04-20,4.960000,5.135000,4.908000,5.098000,2.701509,141703251
2012-04-23,5.010000,5.054000,4.885000,5.000000,2.649578,76189209
2012-04-24,5.023000,5.165000,4.959000,5.150000,2.729065,53260252
2012-04-25,5.251000,5.379000,5.189000,5.264000,2.789474,98477703
2012-04-26,5.325000,5.325000,5.080000,5.153000,2.730654,59604800
2012-04-27,4.980000,5.270000,4.901000,5.219000,2.765629,48347535
2012-04-30,5.233000,5.290000,5.095000,5.106000,2.705748,47182426
2012-05-02,5.178000,5.198000,4.830000,4.936000,2.615662,62776115
2012-05-03,4.952000,5.042000,4.828000,4.883000,2.587578,54953298
2012-05-04,4.881000,5.124000,4.821000,5.025000,2.662825,48225620
2012-05-07,4.905000,5.316000,4.890000,5.295000,2.805902,49926299
2012-05-08,5.320000,5.415000,5.211000,5.259000,2.786826,60596373
2012-05-09,5.266000,5.280000,4.910000,5.010000,2.654877,84046256
2012-05-10,5.121000,5.379000,5.000000,5.310000,2.813851,79041327
2012-05-11,5.229000,5.304000,4.990000,5.243000,2.778347,67560419
2012-05-14,5.097000,5.145000,5.000000,5.048000,2.675013,40380956
2012-05-15,5.078000,5.124000,4.860000,4.924000,2.609304,59771608
2012-05-16,4.880000,5.083000,4.800000,4.904000,2.598705,64732384
2012-05-17,4.940000,4.978000,4.651000,4.767000,2.526107,58434088
2012-05-18,4.747000,5.000000,4.705000,4.943000,2.619373,94971528
2012-05-21,4.943000,4.948000,4.795000,4.886000,2.589166,36386716
2012-05-22,4.932000,5.046000,4.878000,5.011000,2.655407,33910852
2012-05-23,4.913000,4.960000,4.790000,4.808000,2.547834,48916168
2012-05-24,4.885000,4.975000,4.748000,4.929000,2.611953,39583792
2012-05-25,4.950000,5.006000,4.846000,4.930000,2.612484,30180000
2012-05-28,4.975000,4.985000,4.738000,4.763000,2.523987,41321216
2012-05-29,4.778000,4.802000,4.590000,4.638000,2.457748,50429780
2012-05-30,4.584000,4.789000,4.515000,4.572000,2.422773,58409304
2012-05-31,4.569000,4.651000,4.518000,4.602000,2.438670,51334720
2012-06-01,4.642000,4.739000,4.581000,4.655000,2.466757,79943048
2012-06-04,4.569000,4.910000,4.564000,4.850000,2.570090,43245334
2012-06-05,4.920000,4.962000,4.854000,4.882000,2.587047,37310428
2012-06-06,4.944000,5.070000,4.856000,5.038000,2.669715,70129647
2012-06-07,5.090000,5.222000,5.056000,5.096000,2.700449,56396825
2012-06-08,5.043000,5.189000,4.943000,5.152000,2.730125,46618377
2012-06-11,5.650000,5.679000,5.130000,5.152000,2.730125,80304062
2012-06-12,5.121000,5.245000,5.065000,5.144000,2.725884,60545496
2012-06-13,5.148000,5.240000,5.068000,5.210000,2.760860,71719479
2012-06-14,5.149000,5.275000,5.134000,5.259000,2.786826,55114888
2012-06-15,5.331000,5.375000,5.160000,5.251000,2.782586,173753538
2012-06-18,5.441000,5.449000,5.015000,5.030000,2.665475,162483515
2012-06-19,5.060000,5.192000,4.940000,5.160000,2.734364,43370541
2012-06-20,5.210000,5.357000,5.150000,5.335000,2.827099,50249062
2012-06-21,5.280000,5.460000,5.216000,5.308000,2.812792,58069278
2012-06-22,5.218000,5.513000,5.201000,5.358000,2.839287,52347793
2012-06-25,5.339000,5.355000,5.060000,5.065000,2.684022,59483685
2012-06-26,5.027000,5.168000,4.952000,4.979000,2.638450,70656344
2012-06-27,5.004000,5.091000,4.950000,5.085000,2.694620,85830703
2012-06-28,5.090000,5.164000,5.002000,5.164000,2.736483,105277546
2012-06-29,5.440000,5.629000,5.370000,5.629000,2.982894,277504402
2012-07-02,5.606000,5.725000,5.552000,5.635000,2.986074,325167853
2012-07-03,5.631000,5.790000,5.609000,5.790000,3.068210,166705988
2012-07-04,5.758000,5.785000,5.655000,5.734000,3.038535,113673419
2012-07-05,5.718000,5.740000,5.411000,5.458000,2.892279,160475915
2012-07-06,5.210000,5.270000,5.145000,5.181000,2.745492,158841781
2012-07-09,5.175000,5.230000,4.963000,5.110000,2.707868,150992364
2012-07-10,5.110000,5.174000,5.004000,5.050000,2.729487,148544008
2012-07-11,5.025000,5.175000,5.012000,5.168000,2.793266,168928710
2012-07-12,5.100000,5.155000,4.992000,5.037000,2.722461,202838320
2012-07-13,5.088000,5.098000,4.985000,5.080000,2.745703,54891170
2012-07-16,5.051000,5.070000,4.892000,4.922000,2.660305,137884358
2012-07-17,4.959000,5.035000,4.903000,4.947000,2.673817,73184873
2012-07-18,4.951000,4.998000,4.854000,4.960000,2.680843,38432934
2012-07-19,5.000000,5.038000,4.932000,5.000000,2.702463,49044272
2012-07-20,4.980000,5.005000,4.597000,4.610000,2.491672,68726267
2012-07-23,4.550000,4.694000,4.310000,4.622000,2.498157,112704545
2012-07-24,4.658000,4.670000,4.400000,4.430000,2.394383,61606464
2012-07-25,4.400000,4.540000,4.388000,4.435000,2.397084,190275784
2012-07-26,4.449000,4.915000,4.415000,4.908000,2.652738,74860299
2012-07-27,4.957000,5.150000,4.750000,5.150000,2.783537,60429264
2012-07-30,5.110000,5.370000,5.060000,5.370000,2.902446,70271992
2012-07-31,5.300000,5.420000,5.210000,5.324000,2.877583,60095325
2012-08-01,5.271000,5.310000,5.156000,5.280000,2.853801,27398123
2012-08-02,5.297000,5.430000,4.830000,4.941000,2.670573,86069132
2012-08-03,4.947000,5.349000,4.820000,5.349000,2.891095,67781607
2012-08-06,5.350000,5.670000,5.311000,5.590000,3.021354,63577969
2012-08-07,5.538000,5.740000,5.501000,5.740000,3.102428,53146927
2012-08-08,5.697000,5.740000,5.564000,5.720000,3.091618,27384709
2012-08-09,5.748000,5.790000,5.565000,5.659000,3.058648,27500403
2012-08-10,5.610000,5.666000,5.505000,5.640000,3.048378,22190749
2012-08-13,5.600000,5.730000,5.560000,5.665000,3.061890,21949371
2012-08-14,5.700000,5.740000,5.651000,5.720000,3.091618,17212606
2012-08-15,5.700000,5.745000,5.660000,5.740000,3.102428,17789336
2012-08-16,5.740000,5.960000,5.709000,5.960000,3.221336,40980654
2012-08-17,5.962000,6.040000,5.932000,6.040000,3.264575,56006558
2012-08-20,5.992000,6.040000,5.825000,5.910000,3.194311,48936341
2012-08-21,5.910000,5.993000,5.852000,5.980000,3.232146,24693111
2012-08-22,5.920000,5.949000,5.800000,5.813000,3.141883,53722999
2012-08-23,5.864000,5.907000,5.586000,5.710000,3.086213,29673893
2012-08-24,5.700000,5.728000,5.589000,5.728000,3.095942,15553587
2012-08-27,5.714000,5.838000,5.608000,5.838000,3.155395,23590314
2012-08-28,5.840000,5.861000,5.710000,5.818000,3.144586,18155395
2012-08-29,5.900000,5.900000,5.763000,5.843000,3.158098,44092459
2012-08-30,5.839000,5.851000,5.723000,5.755000,3.110535,16778074
2012-08-31,5.730000,6.073000,5.701000,6.073000,3.282412,71570087
2012-09-03,6.000000,6.080000,5.951000,6.080000,3.286195,95378114
2012-09-04,6.063000,6.094000,6.030000,6.060000,3.275385,48350342
2012-09-05,6.036000,6.100000,5.966000,6.069000,3.280250,37923631
2012-09-06,6.089000,6.390000,6.032000,6.390000,3.453748,74214901
2012-09-07,6.430000,6.535000,6.402000,6.510000,3.518607,74089634
2012-09-10,6.407000,6.497000,6.342000,6.490000,3.507797,32192879
2012-09-11,6.449000,6.570000,6.305000,6.570000,3.551037,32712931
2012-09-12,6.570000,6.695000,6.514000,6.630000,3.583465,45326257
2012-09-13,6.591000,6.600000,6.425000,6.511000,3.519148,36430225
2012-09-14,6.695000,6.750000,6.603000,6.680000,3.610492,65324559
2012-09-17,6.565000,6.700000,6.500000,6.672000,3.606166,36292673
2012-09-18,6.627000,6.632000,6.420000,6.480000,3.502392,67713912
2012-09-19,6.507000,6.548000,6.384000,6.453000,3.487798,55068910
2012-09-20,6.401000,6.449000,6.241000,6.316000,3.413751,252801270
2012-09-21,6.316000,6.550000,6.280000,6.550000,3.540227,600901855
2012-09-24,6.490000,6.515000,6.392000,6.470000,3.496987,406926150
2012-09-25,6.468000,6.544000,6.452000,6.519000,3.523472,88078505
2012-09-26,6.440000,6.445000,6.201000,6.204000,3.353217,125045247
2012-09-27,6.248000,6.298000,6.122000,6.230000,3.367270,60378185
2012-09-28,6.290000,6.310000,6.076000,6.113000,3.304031,101924346
2012-10-01,6.047000,6.120000,6.012000,6.084000,3.342490,359136531
2012-10-02,6.028000,6.215000,6.010000,6.140000,3.373254,195935357
2012-10-03,6.129000,6.136000,6.015000,6.060000,3.329303,60489579
2012-10-04,6.091000,6.120000,6.000000,6.024000,3.309525,156955515
2012-10-05,6.049000,6.220000,6.032000,6.220000,3.417207,92590108
2012-10-08,6.166000,6.215000,6.151000,6.165000,3.386988,71089102
2012-10-09,6.172000,6.185000,6.007000,6.021000,3.307877,54092432
2012-10-10,5.998000,6.035000,5.905000,5.922000,3.253488,115682478
2012-10-11,5.872000,6.059000,5.815000,6.018000,3.306229,40271421
2012-10-12,5.974000,6.114000,5.930000,5.930000,3.257883,23991661
2012-10-15,5.933000,6.000000,5.900000,5.956000,3.272166,54062312
2012-10-16,6.019000,6.330000,5.995000,6.312000,3.467750,40235568
2012-10-17,6.462000,6.664000,6.433000,6.664000,3.661135,53736753
2012-10-18,6.648000,6.707000,6.540000,6.650000,3.653443,39178347
2012-10-19,6.570000,6.614000,6.411000,6.448000,3.542467,102250652
2012-10-22,6.450000,6.495000,6.350000,6.390000,3.510602,18936725
2012-10-23,6.370000,6.389000,6.209000,6.293000,3.457312,147793036
2012-10-24,6.290000,6.338000,6.156000,6.298000,3.460058,24136012
2012-10-25,6.270000,6.334000,6.207000,6.251000,3.434236,17530861
2012-10-26,6.160000,6.285000,6.070000,6.285000,3.452916,32727871
2012-10-29,6.246000,6.280000,6.177000,6.231000,3.423249,17376812
2012-10-30,6.265000,6.322000,6.216000,6.322000,3.473244,17356201
2012-10-31,6.320000,6.470000,6.302000,6.437000,3.536423,37952931
2012-11-01,6.360000,6.520000,6.336000,6.453000,3.545213,21161544
2012-11-02,6.450000,6.555000,6.373000,6.502000,3.572133,20150656
